Schema Name,View Name,Column Name,Datatype,Change Type,New View,New Column,New Datatype,,
analytics,vw_Fact_AnalyticsMart_Managed,Az_Derivatives_Microsoft_Syntex_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_Managed_Geography,EA_Expiration_Revenue,float,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_Managed_Geography,EA_NotRenewed_Revenue,float,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_Managed_Geography,Solution_Workspaces_Engagement_Count_Digitally_Transitioned,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PartnerLaunchKit,int,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_MPNID,LegacySilver,int,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Solution_Workspaces_Engagement_Count_Digitally_Created,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,FRA,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,GTMEngagedUserCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_Data_-_Cross_Functional_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_MDC_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_Security_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Telecommunications_AzureAppInnovationCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Test_Service_Family_AzureAppInnovationCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_Data_-_Cross_Functional_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_MDC_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Azure_Security_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Data_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Dynamics_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Telecommunications_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart,Az_Derivatives_Test_Service_Family_AzureInfraCR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,PartnerOneID,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CalendarDate,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,DateKey,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,ASPs_Attempted,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,ASPs_Approved,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CountofBusinessProfiles,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inv_Compl_Learning_Path,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inv_Compl_Module,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_ANZ,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_ASEAN,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Canada,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_MEA,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_France,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Germany_&_Austria,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Greater_China,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_India,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Japan,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Korea,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Latam,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Netherlands,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_Switzerland,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_UK_&_Ireland,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_United_States,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_North_Europe,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Geographies_South_Europe,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,ISV,int,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Orig_MembershipStart,date,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MonthsInMPN,int,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,IsSPL,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MembershipLevel,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Cur_MembershipStart,varchar,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MonthsAtLevel,int,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CoSell_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CoSell_Deal_Size,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CoSell_Accepted_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CoSell_Declined_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CoSell_Won_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,GPSCRMSolutionCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,GPSCRMAvailableSolutionCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,GPSCRMTransactableSolutionCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inc_Earned_Amount,float,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inc_Transaction_Amount,float,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inc_Paid_Amount,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inv_Approved_Amount,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Inv_Requested_Amount,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MktPl_Total_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MktPl_Accepted_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MktPl_Closed_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MktPl_Outbound_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,PSXDealCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,PSXRegisteredDealCount,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,QRP_Total_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,QRP_Accepted_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,QRP_Declined_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,QRP_Won_Referrals,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,AZ_Solution_Count,bigint,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,PR_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MBS,float,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,DataAndAI_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,AzureSecurity_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,AzureAppInnovation_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,AzureInfra_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Az_Total_Partner_Performance_Distinct_ACR,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Az_Total_Partner_Performance_Distinct_DataAndAI,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Az_Total_Partner_Performance_Distinct_AzureSecurity,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Az_Total_Partner_Performance_Distinct_AzureAppInnovation,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,Az_Total_Partner_Performance_Distinct_Infrastructure,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,DataAndAI_BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,MW_BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,BizApps_BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,ML_BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,AppsInfra_BilledRevenue,decimal,Deprecate,,,,,
analytics,vw_Fact_AnalyticsMart_AllPartner,CSP_ACR,decimal,Deprecate,,,,,
analytics,vw_Dim_AnalyticsMart_Info,Attribute,varchar,Deprecate,,,,,
analytics,vw_Dim_AnalyticsMart_Info,IsAggregatableAtDateTimeKey,varchar,Deprecate,,,,,
analytics,vw_Dim_AnalyticsMart_Info,Recommendations,varchar,Deprecate,,,,,
Azure,vw_DimFieldSolutionArea_Azure,FieldMidCommercialWorkload,varchar,No Change,vw_DimFieldSolutionArea_Azure,FieldMidCommercialWorkload,varchar,,
Azure,vw_Fact_AzureConsumption,AzureConsumptionID,bigint,No Change,vw_Fact_AzureConsumption,AzureConsumptionID,bigint,,
Azure,vw_Fact_AzureConsumption,AzureOfferID,int,No Change,vw_Fact_AzureConsumption,AzureOfferID,int,,
Azure,vw_Fact_AzureConsumption,AzureServiceLevelID,int,No Change,vw_Fact_AzureConsumption,AzureServiceLevelID,int,,
Azure,vw_Fact_AzureConsumption,BillingMonthDateID,int,No Change,vw_Fact_AzureConsumption,BillingMonthDateID,int,,
Azure,vw_Fact_AzureConsumption,BillingSystemID,int,No Change,vw_Fact_AzureConsumption,BillingSystemID,int,,
Azure,vw_Fact_AzureConsumption,CreditedGeographyID,int,No Change,vw_Fact_AzureConsumption,CreditedGeographyID,int,,
Azure,vw_Fact_AzureConsumption,CustomerGeographyID,int,No Change,vw_Fact_AzureConsumption,CustomerGeographyID,int,,
Azure,vw_Fact_AzureConsumption,CustomerID,int,No Change,vw_Fact_AzureConsumption,CustomerID,int,,
Azure,vw_Fact_AzureConsumption,FirstUseDateID,int,No Change,vw_Fact_AzureConsumption,FirstUseDateID,int,,
Azure,vw_Fact_AzureConsumption,AzurePricingLevelID,int,No Change,vw_Fact_AzureConsumption,AzurePricingLevelID,int,,
Azure,vw_Fact_AzureConsumption,AZPricingLevel2ID,int,No Change,vw_Fact_AzureConsumption,AZPricingLevel2ID,int,,
Azure,vw_Fact_AzureConsumption,AzureSubscriptionID,bigint,No Change,vw_Fact_AzureConsumption,AzureSubscriptionID,bigint,,
Azure,vw_Fact_AzureConsumption,AzureSubscriptionStatusID,int,No Change,vw_Fact_AzureConsumption,AzureSubscriptionStatusID,int,,
Azure,vw_Fact_AzureConsumption,AzureConsumption,decimal,No Change,vw_Fact_AzureConsumption,AzureConsumption,decimal,,
Azure,vw_DimFieldSolutionArea_Azure,FieldSolutionAreaID,bigint,No Change,vw_DimFieldSolutionArea_Azure,FieldSolutionAreaID,bigint,,
Azure,vw_DimFieldSolutionArea_Azure,FieldSolutionArea,varchar,No Change,vw_DimFieldSolutionArea_Azure,FieldSolutionArea,varchar,,
Azure,vw_DimFieldSolutionArea_Azure,FieldCommercialWorkload,varchar,No Change,vw_DimFieldSolutionArea_Azure,FieldCommercialWorkload,varchar,,
Azure,vw_DimFieldSolutionArea_Azure,FieldCommercialWorkloadDetail,varchar,No Change,vw_DimFieldSolutionArea_Azure,FieldCommercialWorkloadDetail,varchar,,
Azure,vw_Fact_AzureConsumption,CreatedAsTrial,varchar,No Change,vw_Fact_AzureConsumption,CreatedAsTrial,varchar,,
Azure,vw_Fact_AzureConsumption,DataPlatformServicesFlag,varchar,No Change,vw_Fact_AzureConsumption,DataPlatformServicesFlag,varchar,,
Azure,vw_Fact_AzureConsumption,EnrollmentNumber,varchar,No Change,vw_Fact_AzureConsumption,EnrollmentNumber,varchar,,
Azure,vw_Fact_AzureConsumption,PaymentMethodType,varchar,No Change,vw_Fact_AzureConsumption,PaymentMethodType,varchar,,
Azure,vw_Fact_AzureConsumption,PremiumServiceFlag,varchar,No Change,vw_Fact_AzureConsumption,PremiumServiceFlag,varchar,,
Azure,vw_Fact_AzureConsumption,TrialToPaidConversionDate,date,No Change,vw_Fact_AzureConsumption,TrialToPaidConversionDate,date,,
Azure,vw_Fact_AzureConsumption,IsAppInnovationScorecard,varchar,No Change,vw_Fact_AzureConsumption,IsAppInnovationScorecard,varchar,,
Azure,vw_Fact_AzureConsumption,FieldSolutionAreaID,bigint,No Change,vw_Fact_AzureConsumption,FieldSolutionAreaID,bigint,,
Azure,vw_Fact_AzureConsumption,BusinessID,int,No Change,vw_Fact_AzureConsumption,BusinessID,int,,
Azure,vw_Fact_AzureConsumption,AdjustmentType,varchar,No Change,vw_Fact_AzureConsumption,AdjustmentType,varchar,,
Azure,vw_Fact_AzureConsumption,AzureStrategicPillarID,int,No Change,vw_Fact_AzureConsumption,AzureStrategicPillarID,int,,
Azure,vw_Fact_AzureConsumption,ServiceInfluencerID,int,No Change,vw_Fact_AzureConsumption,ServiceInfluencerID,int,,
Azure,vw_Fact_AzureConsumption,MarketPlaceID,varchar,No Change,vw_Fact_AzureConsumption,MarketPlaceID,varchar,,
Azure,vw_Fact_AzureConsumption,ComputeOSAttributeID,varchar,No Change,vw_Fact_AzureConsumption,ComputeOSAttributeID,varchar,,
Azure,vw_Fact_AzureConsumption,ChannelMotion,varchar,No Change,vw_Fact_AzureConsumption,ChannelMotion,varchar,,
Azure,vw_Fact_AzureConsumption,ChannelMotionID,int,No Change,vw_Fact_AzureConsumption,ChannelMotionID,int,,
Azure,vw_Fact_EAtoModernTransition,SubscriptionID,varchar,No Change,vw_Fact_EAtoModernTransition,SubscriptionID,varchar,,
Azure,vw_Fact_EAtoModernTransition,BillingMonthID,int,No Change,vw_Fact_EAtoModernTransition,BillingMonthID,int,,
Azure,vw_Fact_EAtoModernTransition,CreditedGeographyID,int,No Change,vw_Fact_EAtoModernTransition,CreditedGeographyID,int,,
Azure,vw_Fact_EAtoModernTransition,CSPTier1_PartnerID,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier1_PartnerID,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier1_PartnerOneID,int,No Change,vw_Fact_EAtoModernTransition,CSPTier1_PartnerOneID,int,,
Azure,vw_Fact_EAtoModernTransition,CSPTier2_PartnerID,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier2_PartnerID,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier2_PartnerOneID,int,No Change,vw_Fact_EAtoModernTransition,CSPTier2_PartnerOneID,int,,
Azure,vw_Fact_EAtoModernTransition,CustomerID,int,No Change,vw_Fact_EAtoModernTransition,CustomerID,int,,
Azure,vw_Fact_EAtoModernTransition,ACRTransitionStatus,varchar,No Change,vw_Fact_EAtoModernTransition,ACRTransitionStatus,varchar,,
Azure,vw_Fact_EAtoModernTransition,AzureConsumption,decimal,No Change,vw_Fact_EAtoModernTransition,AzureConsumption,decimal,,
Azure,vw_Fact_EAtoModernTransition,CreditedAreaName,varchar,No Change,vw_Fact_EAtoModernTransition,CreditedAreaName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CreditedSubsidiaryName,varchar,No Change,vw_Fact_EAtoModernTransition,CreditedSubsidiaryName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier1_PartnerName,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier1_PartnerName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier1_PartnerOneName,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier1_PartnerOneName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier2_PartnerName,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier2_PartnerName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CSPTier2_PartnerOneName,varchar,No Change,vw_Fact_EAtoModernTransition,CSPTier2_PartnerOneName,varchar,,
Azure,vw_Fact_EAtoModernTransition,CustomerName,varchar,No Change,vw_Fact_EAtoModernTransition,CustomerName,varchar,,
Azure,vw_Fact_EAtoModernTransition,EAtoModernConversionDate,date,No Change,vw_Fact_EAtoModernTransition,EAtoModernConversionDate,date,,
Azure,vw_Fact_EAtoModernTransition,EnrollmentNumber,varchar,No Change,vw_Fact_EAtoModernTransition,EnrollmentNumber,varchar,,
Azure,vw_Fact_EAtoModernTransition,SubscriptionStartDate,date,No Change,vw_Fact_EAtoModernTransition,SubscriptionStartDate,date,,
Azure,vw_Fact_EAtoModernTransition,SubscriptionEndDate,date,No Change,vw_Fact_EAtoModernTransition,SubscriptionEndDate,date,,
Azure,vw_Fact_EAtoModernTransition,SubscriptionStatusName,varchar,No Change,vw_Fact_EAtoModernTransition,SubscriptionStatusName,varchar,,
Azure,vw_Dim_MarketPlace,MarketplaceID,varchar,No Change,vw_Dim_MarketPlace,MarketplaceID,varchar,,
Azure,vw_Dim_MarketPlace,PublisherID,varchar,No Change,vw_Dim_MarketPlace,PublisherID,varchar,,
Azure,vw_Dim_MarketPlace,OfferID,varchar,No Change,vw_Dim_MarketPlace,OfferID,varchar,,
Azure,vw_Dim_MarketPlace,PublisherDisplayText,varchar,No Change,vw_Dim_MarketPlace,PublisherDisplayText,varchar,,
Azure,vw_Dim_MarketPlace,OfferDisplayText,varchar,No Change,vw_Dim_MarketPlace,OfferDisplayText,varchar,,
Azure,vw_Dim_MarketPlace,PublisherTrackingGUID,varchar,No Change,vw_Dim_MarketPlace,PublisherTrackingGUID,varchar,,
Azure,vw_Dim_MarketPlace,PublisherActiveFlag,varchar,No Change,vw_Dim_MarketPlace,PublisherActiveFlag,varchar,,
Azure,vw_Dim_MarketPlace,OfferActiveFlag,varchar,No Change,vw_Dim_MarketPlace,OfferActiveFlag,varchar,,
Azure,vw_Dim_Marketplace,MarketplaceID,varchar,No Change,vw_Dim_Marketplace,MarketplaceID,varchar,,
Azure,vw_Dim_Marketplace,PublisherID,varchar,No Change,vw_Dim_Marketplace,PublisherID,varchar,,
Azure,vw_Dim_Marketplace,OfferID,varchar,No Change,vw_Dim_Marketplace,OfferID,varchar,,
Azure,vw_Dim_Marketplace,PublisherDisplayText,varchar,No Change,vw_Dim_Marketplace,PublisherDisplayText,varchar,,
Azure,vw_Dim_Marketplace,OfferDisplayText,varchar,No Change,vw_Dim_Marketplace,OfferDisplayText,varchar,,
Azure,vw_Dim_Marketplace,PublisherTrackingGUID,varchar,No Change,vw_Dim_Marketplace,PublisherTrackingGUID,varchar,,
Azure,vw_Dim_Marketplace,PublisherActiveFlag,varchar,No Change,vw_Dim_Marketplace,PublisherActiveFlag,varchar,,
Azure,vw_Dim_Marketplace,OfferActiveFlag,varchar,No Change,vw_Dim_Marketplace,OfferActiveFlag,varchar,,
Azure,vw_Dim_PartnerAttachType,PartnerAttachtypeID,int,No Change,vw_Dim_PartnerAttachType,PartnerAttachtypeID,int,,
Azure,vw_Dim_PartnerAttachType,PartnerAttachType,varchar,No Change,vw_Dim_PartnerAttachType,PartnerAttachType,varchar,,
Azure,vw_Dim_PartnerAttachType,AdminType,varchar,No Change,vw_Dim_PartnerAttachType,AdminType,varchar,,
Azure,vw_Dim_ServiceInfluencer,ServiceInfluencerID,bigint,No Change,vw_Dim_ServiceInfluencer,ServiceInfluencerID,bigint,,
Azure,vw_Dim_ServiceInfluencer,ServiceInfluencer,varchar,No Change,vw_Dim_ServiceInfluencer,ServiceInfluencer,varchar,,
Azure,vw_Bridge_AzureConsumptionPartner,PartnerAttachTypeID,int,No Change,vw_Bridge_AzureConsumptionPartner,PartnerAttachTypeID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,AzureConsumptionID,bigint,No Change,vw_Bridge_AzureConsumptionPartner,AzureConsumptionID,bigint,,
Azure,vw_Bridge_AzureConsumptionPartner,DistiPartnerID,int,No Change,vw_Bridge_AzureConsumptionPartner,DistiPartnerID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,GeographyID,int,No Change,vw_Bridge_AzureConsumptionPartner,GeographyID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,PartnerCountryID,int,No Change,vw_Bridge_AzureConsumptionPartner,PartnerCountryID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,PartnerID,int,No Change,vw_Bridge_AzureConsumptionPartner,PartnerID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,PartnerOneGeographyID,int,No Change,vw_Bridge_AzureConsumptionPartner,PartnerOneGeographyID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,PartnerOneReportingKey,bigint,No Change,vw_Bridge_AzureConsumptionPartner,PartnerOneReportingKey,bigint,,
Azure,vw_Bridge_AzureConsumptionPartner,BillingMonthDateID,int,No Change,vw_Bridge_AzureConsumptionPartner,BillingMonthDateID,int,,
Azure,vw_Bridge_AzureConsumptionPartner,PercentAllocation,decimal,No Change,vw_Bridge_AzureConsumptionPartner,PercentAllocation,decimal,,
Azure,vw_Dim_AZPricingLevel,AZPricingLevel2ID,int,No Change,vw_Dim_AZPricingLevel,AZPricingLevel2ID,int,,
Azure,vw_Dim_AZPricingLevel,AZPricingLevel2,varchar,No Change,vw_Dim_AZPricingLevel,AZPricingLevel2,varchar,,
Azure,vw_Dim_AzureOffer,AzureOfferID,int,No Change,vw_Dim_AzureOffer,AzureOfferID,int,,
Azure,vw_Dim_AzureOffer,AzureOffer,varchar,No Change,vw_Dim_AzureOffer,AzureOffer,varchar,,
Azure,vw_Dim_AzureOffer,AzureOfferType,varchar,No Change,vw_Dim_AzureOffer,AzureOfferType,varchar,,
Azure,vw_Dim_AzurePricingLevel,PricingLevelID,int,No Change,vw_Dim_AzurePricingLevel,PricingLevelID,int,,
Azure,vw_Dim_AzurePricingLevel,PricingLevelKey,int,No Change,vw_Dim_AzurePricingLevel,PricingLevelKey,int,,
Azure,vw_Dim_AzurePricingLevel,DetailPricingLevelName,varchar,No Change,vw_Dim_AzurePricingLevel,DetailPricingLevelName,varchar,,
Azure,vw_Dim_AzurePricingLevel,PricingLevelName,varchar,No Change,vw_Dim_AzurePricingLevel,PricingLevelName,varchar,,
Azure,vw_Dim_AzurePricingLevel,Platform,varchar,No Change,vw_Dim_AzurePricingLevel,Platform,varchar,,
Azure,vw_Dim_AzurePricingLevel,SalesMotion,varchar,No Change,vw_Dim_AzurePricingLevel,SalesMotion,varchar,,
Azure,vw_Dim_AzureServiceLevel,AzureServiceLevelID,int,No Change,vw_Dim_AzureServiceLevel,AzureServiceLevelID,int,,
Azure,vw_Dim_AzureServiceLevel,AzureWorkload,varchar,No Change,vw_Dim_AzureServiceLevel,AzureWorkload,varchar,,
Azure,vw_Dim_AzureServiceLevel,ServiceLevel1,varchar,No Change,vw_Dim_AzureServiceLevel,ServiceLevel1,varchar,,
Azure,vw_Dim_AzureServiceLevel,ServiceLevel2,varchar,No Change,vw_Dim_AzureServiceLevel,ServiceLevel2,varchar,,
Azure,vw_Dim_AzureServiceLevel,ServiceLevel3,varchar,No Change,vw_Dim_AzureServiceLevel,ServiceLevel3,varchar,,
Azure,vw_Dim_AzureServiceLevel,ServiceLevel4,varchar,No Change,vw_Dim_AzureServiceLevel,ServiceLevel4,varchar,,
Azure,vw_Dim_AzureServiceLevel,ServiceLevel5,varchar,No Change,vw_Dim_AzureServiceLevel,ServiceLevel5,varchar,,
Azure,vw_Dim_AzureServiceLevel,ComputeOS,varchar,No Change,vw_Dim_AzureServiceLevel,ComputeOS,varchar,,
Azure,vw_Dim_AzureServiceLevel,ComputeFamily,varchar,No Change,vw_Dim_AzureServiceLevel,ComputeFamily,varchar,,
Azure,vw_Dim_AzureStrategicPillar,AzureStrategicPillarID,int,No Change,vw_Dim_AzureStrategicPillar,AzureStrategicPillarID,int,,
Azure,vw_Dim_AzureStrategicPillar,SuperStrategicPillar,varchar,No Change,vw_Dim_AzureStrategicPillar,SuperStrategicPillar,varchar,,
Azure,vw_Dim_AzureStrategicPillar,SubStrategicPillar,varchar,No Change,vw_Dim_AzureStrategicPillar,SubStrategicPillar,varchar,,
Azure,vw_Dim_AzureStrategicPillar,StrategicPillar,varchar,No Change,vw_Dim_AzureStrategicPillar,StrategicPillar,varchar,,
Azure,vw_Dim_AzureStrategicPillar,FY21StrategicPillar,varchar,No Change,vw_Dim_AzureStrategicPillar,FY21StrategicPillar,varchar,,
Azure,vw_Dim_AzureSubscription,AzureSubscriptionID,bigint,No Change,vw_Dim_AzureSubscription,AzureSubscriptionID,bigint,,
Azure,vw_Dim_AzureSubscription,ProductID,int,No Change,vw_Dim_AzureSubscription,ProductID,int,,
Azure,vw_Dim_AzureSubscription,SubscriptionGUID,varchar,No Change,vw_Dim_AzureSubscription,SubscriptionGUID,varchar,,
Azure,vw_Dim_AzureSubscription,ChannelMotion,varchar,No Change,vw_Dim_AzureSubscription,ChannelMotion,varchar,,
Azure,vw_Dim_AzureSubscription,IsConvertedFromTrial,varchar,No Change,vw_Dim_AzureSubscription,IsConvertedFromTrial,varchar,,
Azure,vw_Dim_AzureSubscription,IsValidSubscription,varchar,No Change,vw_Dim_AzureSubscription,IsValidSubscription,varchar,,
Azure,vw_Dim_AzureSubscription,SubscriptionEndDate,date,No Change,vw_Dim_AzureSubscription,SubscriptionEndDate,date,,
Azure,vw_Dim_AzureSubscription,SubscriptionName,varchar,No Change,vw_Dim_AzureSubscription,SubscriptionName,varchar,,
Azure,vw_Dim_AzureSubscription,SubscriptionStartDate,date,No Change,vw_Dim_AzureSubscription,SubscriptionStartDate,date,,
Azure,vw_Dim_AzureSubscription,SubscriptionCanceledDate,date,No Change,vw_Dim_AzureSubscription,SubscriptionCanceledDate,date,,
Azure,vw_Dim_AzureSubscriptionStatus,AzureSubscriptionStatusID,int,No Change,vw_Dim_AzureSubscriptionStatus,AzureSubscriptionStatusID,int,,
Azure,vw_Dim_AzureSubscriptionStatus,SubscriptionStatusCategoryID,int,No Change,vw_Dim_AzureSubscriptionStatus,SubscriptionStatusCategoryID,int,,
