Workbook: c:\WorkFAST-main\in\GPSMart_views_FY27_localcopy.xlsx
Sheet count: 4
====================================================================================================
SHEET: Summary (Arch)
Rows: 30  Cols: 14
----------------------------------------------------------------------------------------------------
[R101] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Data_AzureSecurityCR | decimal | Deprecate |  |  |  |  | 
[R102] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Dynamics_AzureSecurityCR | decimal | Deprecate |  |  |  |  | 
[R103] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Telecommunications_AzureSecurityCR | decimal | Deprecate |  |  |  |  | 
[R104] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Test_Service_Family_AzureSecurityCR | decimal | Deprecate |  |  |  |  | 
[R105] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Azure_Data_-_Cross_Functional_AzureAppInnovationCR | decimal | Deprecate |  |  |  |  | 
[R106] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Azure_MDC_AzureAppInnovationCR | decimal | Deprecate |  |  |  |  | 
[R107] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Azure_Security_AzureAppInnovationCR | decimal | Deprecate |  |  |  |  | 
[R108] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Data_AzureAppInnovationCR | decimal | Deprecate |  |  |  |  | 
[R109] analytics | vw_Fact_AnalyticsMart | Az_Derivatives_Dynamics_AzureAppInnovationCR | decimal | Deprecate |  |  |  |  | 
[R110] analytics | vw_Fact_AnalyticsMart_AllPartner | CSP_BilledRevenue | decimal | Deprecate |  |  |  |  | 
[R111] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_AI_+_Machine_Learning_ACR | decimal | Deprecate |  |  |  |  | 
[R112] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Analytics_ACR | decimal | Deprecate |  |  |  |  | 
[R113] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Arc_ACR | decimal | Deprecate |  |  |  |  | 
[R114] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Communication_Services_ACR | decimal | Deprecate |  |  |  |  | 
[R115] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Stack_ACR | decimal | Deprecate |  |  |  |  | 
[R116] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Blockchain_ACR | decimal | Deprecate |  |  |  |  | 
[R117] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Compute_ACR | decimal | Deprecate |  |  |  |  | 
[R118] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Containers_ACR | decimal | Deprecate |  |  |  |  | 
[R119] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Databases_ACR | decimal | Deprecate |  |  |  |  | 
[R120] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Developer_Tools_ACR | decimal | Deprecate |  |  |  |  | 
[R121] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Gaming_ACR | decimal | Deprecate |  |  |  |  | 
[R122] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Integration_ACR | decimal | Deprecate |  |  |  |  | 
[R123] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Internet_of_Things_ACR | decimal | Deprecate |  |  |  |  | 
[R124] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Management_and_Governance_ACR | decimal | Deprecate |  |  |  |  | 
[R125] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Microsoft_Syntex_ACR | decimal | Deprecate |  |  |  |  | 
[R126] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Mixed_Reality_ACR | decimal | Deprecate |  |  |  |  | 
[R127] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Mobile_ACR | decimal | Deprecate |  |  |  |  | 
[R128] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Networking_ACR | decimal | Deprecate |  |  |  |  | 
[R129] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Other_ACR | decimal | Deprecate |  |  |  |  | 
[R130] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Power_Platform_ACR | decimal | Deprecate |  |  |  |  | 
[R131] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Quantum_Computing_ACR | decimal | Deprecate |  |  |  |  | 
[R132] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Security_ACR | decimal | Deprecate |  |  |  |  | 
[R133] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Storage_ACR | decimal | Deprecate |  |  |  |  | 
